timestart_ms,0.0
timestep_ms,10.0
1012.00000,512.00000
1012.00000,512.08728
1012.00000,512.17456
1011.99994,512.26178
1011.99988,512.34906
1011.99982,512.43634
1011.99976,512.52362
1011.99963,512.61084
1011.99951,512.69812
1011.99939,512.78540
1011.99927,512.87268
1011.99908,512.95990
1011.99890,513.04718
1011.99872,513.13446
1011.99854,513.22174
1011.99829,513.30902
1011.99805,513.39624
1011.99780,513.48352
1011.99756,513.57080
1011.99725,513.65808
1011.99695,513.74530
1011.99664,513.83258
1011.99634,513.91986
1011.99597,514.00714
1011.99561,514.09436
1011.99524,514.18164
1011.99487,514.26892
1011.99445,514.35620
1011.99402,514.44342
1011.99359,514.53070
1011.99316,514.61798
1011.99268,514.70526
1011.99219,514.79248
1011.99170,514.87976
1011.99121,514.96704
1011.99066,515.05432
1011.99011,515.14154
1011.98956,515.22882
1011.98901,515.31610
1011.98840,515.40338
1011.98779,515.49060
1011.98718,515.57788
1011.98657,515.66516
1011.98596,515.75244
1011.98523,515.83966
1011.98462,515.92694
1011.98389,516.01422
1011.98315,516.10150
1011.98242,516.18872
1011.98169,516.27600
1011.98096,516.36328
1011.98022,516.45050
1011.97937,516.53778
1011.97864,516.62506
1011.97778,516.71234
1011.97693,516.79956
1011.97614,516.88684
1011.97522,516.97412
1011.97437,517.06134
1011.97351,517.14862
1011.97260,517.23590
1011.97168,517.32312
1011.97070,517.41040
1011.96979,517.49768
1011.96881,517.58496
1011.96777,517.67218
1011.96680,517.75946
1011.96582,517.84674
1011.96478,517.93396
1011.96375,518.02124
1011.96265,518.10852
1011.96161,518.19574
1011.96051,518.28302
1011.95941,518.37030
1011.95831,518.45752
1011.95715,518.54480
1011.95605,518.63202
1011.95483,518.71930
1011.95361,518.80658
1011.95245,518.89380
1011.95129,518.98108
1011.95001,519.06836
1011.94879,519.15558
1011.94751,519.24286
1011.94629,519.33014
1011.94495,519.41736
1011.94366,519.50464
1011.94238,519.59186
1011.94104,519.67914
1011.93970,519.76642
1011.93835,519.85364
1011.93695,519.94092
1011.93555,520.02814
1011.93414,520.11542
1011.93274,520.20264
1011.93127,520.28992
1011.92981,520.37720
1011.92834,520.46442
1011.92688,520.55170
1011.92542,520.63892
1011.92383,520.72620
1011.92230,520.81342
1011.92078,520.90070
1011.91919,520.98798
1011.91760,521.07520
1011.91602,521.16248
1011.91443,521.24969
1011.91284,521.33698
1011.91119,521.42419
1011.90955,521.51147
1011.90784,521.59869
1011.90619,521.68597
1011.90448,521.77319
1011.90271,521.86047
1011.90100,521.94769
1011.89929,522.03497
1011.89758,522.12219
1011.89575,522.20947
1011.89392,522.29669
1011.89221,522.38397
1011.89032,522.47119
1011.88855,522.55847
1011.88666,522.64569
1011.88477,522.73291
1011.88293,522.82019
1011.88098,522.90741
1011.87909,522.99469
1011.87720,523.08191
1011.87524,523.16919
1011.87329,523.25641
1011.87134,523.34363
1011.86932,523.43091
1011.86731,523.51813
1011.86530,523.60541
1011.86328,523.69263
1011.86121,523.77985
1011.85913,523.86713
1011.85706,523.95435
1011.85498,524.04156
1011.85291,524.12885
1011.85071,524.21606
1011.84863,524.30328
1011.84644,524.39056
1011.84424,524.47778
1011.84210,524.56500
1011.83990,524.65228
1011.83765,524.73950
1011.83545,524.82672
1011.83319,524.91400
1011.83093,525.00122
1011.82867,525.08844
1011.82642,525.17572
1011.82410,525.26294
1011.82178,525.35016
1011.81940,525.43738
1011.81702,525.52466
1011.81470,525.61188
1011.81232,525.69910
1011.80994,525.78632
1011.80750,525.87354
1011.80505,525.96082
1011.80261,526.04803
1011.80017,526.13525
1011.79767,526.22247
1011.79517,526.30975
1011.79272,526.39697
1011.79016,526.48419
1011.78760,526.57141
1011.78503,526.65863
1011.78247,526.74585
1011.77991,526.83313
1011.77734,526.92035
1011.77472,527.00757
1011.77209,527.09479
1011.76941,527.18201
1011.76678,527.26923
1011.76416,527.35645
1011.76147,527.44366
1011.75873,527.53088
1011.75598,527.61810
1011.75330,527.70538
1011.75049,527.79260
1011.74780,527.87982
1011.74500,527.96704
1011.74219,528.05426
1011.73938,528.14148
1011.73657,528.22870
1011.73370,528.31592
1011.73083,528.40314
1011.72803,528.49036
1011.72510,528.57758
1011.72217,528.66479
1011.71930,528.75201
1011.71637,528.83923
1011.71338,528.92645
1011.71045,529.01367
1011.70746,529.10089
1011.70447,529.18811
1011.70148,529.27527
1011.69849,529.36249
1011.69543,529.44971
1011.69238,529.53693
1011.68927,529.62415
1011.68622,529.71136
1011.68311,529.79858
1011.67999,529.88580
1011.67688,529.97296
1011.67371,530.06018
1011.67053,530.14740
1011.66736,530.23462
1011.66418,530.32184
1011.66101,530.40906
1011.65778,530.49622
1011.65454,530.58344
1011.65125,530.67065
1011.64801,530.75787
1011.64471,530.84503
