1, 3
1, 4
1, 5
1, 6
1, 7
1, 8
1, 9
1, 10
1, 11
1, 12
1, 13
1, 14
1, 15
1, 16
1, 17
1, 18
1, 19
1, 20
1, 21
1, 22
2, 23
3, 22
3, 21
3, 20
3, 19
3, 18
3, 17
3, 16
3, 15
3, 14
3, 13
3, 12
3, 11
3, 10
3, 9
3, 8
3, 7
3, 6
3, 5
3, 4
4, 3
4, 2
5, 1
6, 1
7, 1
8, 1
9, 1
10, 1
11, 1
12, 1
13, 1
14, 1
15, 1
16, 1
17, 1
18, 1
19, 1
20, 1
21, 1
22, 1
23, 1
24, 1
25, 1
26, 1
27, 1
28, 1
29, 1
30, 1
31, 1
32, 1
33, 1
34, 1
35, 1
36, 1
37, 1
38, 1
39, 1
40, 1
41, 1
42, 1
43, 1
44, 1
45, 1
46, 1
47, 1
48, 2
47, 3
46, 3
45, 3
44, 3
43, 3
42, 3
41, 3
40, 3
39, 3
38, 3
37, 3
36, 3
35, 3
34, 3
33, 3
32, 3
31, 3
30, 3
29, 3
28, 3
27, 3
26, 3
25, 3
24, 3
23, 3
22, 3
21, 3
20, 3
19, 3
18, 3
17, 3
16, 3
15, 3
14, 3
13, 3
12, 3
11, 3
10, 3
9, 3
8, 3
7, 3
6, 4
5, 5
5, 6
5, 7
5, 8
5, 9
5, 10
5, 11
5, 12
5, 13
5, 14
5, 15
5, 16
5, 17
5, 18
5, 19
5, 20
5, 21
5, 22
6, 23
7, 22
7, 21
7, 20
7, 19
7, 18
7, 17
7, 16
7, 15
7, 14
7, 13
7, 12
7, 11
7, 10
7, 9
7, 8
7, 7
7, 6
8, 5
9, 5
10, 5
11, 5
12, 5
13, 5
14, 5
15, 5
16, 5
17, 5
18, 5
19, 5
20, 5
21, 5
22, 5
23, 5
24, 5
25, 5
26, 5
27, 5
28, 5
29, 5
30, 5
31, 5
32, 5
33, 5
34, 5
35, 5
36, 5
37, 5
38, 5
39, 5
40, 5
41, 5
42, 5
43, 5
44, 5
45, 5
46, 5
47, 5
48, 6
47, 7
46, 7
45, 7
44, 7
43, 7
42, 7
41, 7
40, 7
39, 7
38, 7
37, 7
36, 7
35, 7
34, 7
33, 7
32, 7
31, 7
30, 7
29, 7
28, 7
27, 7
26, 7
25, 7
24, 7
23, 7
22, 7
21, 7
20, 7
19, 7
18, 7
17, 7
16, 7
15, 7
14, 7
13, 7
12, 7
11, 7
10, 7
9, 8
9, 9
9, 10
9, 11
9, 12
9, 13
9, 14
9, 15
9, 16
9, 17
9, 18
9, 19
9, 20
9, 21
9, 22
10, 23
11, 22
11, 21
11, 20
11, 19
11, 18
11, 17
11, 16
11, 15
11, 14
11, 13
11, 12
11, 11
11, 10
12, 9
13, 9
14, 9
15, 9
16, 9
17, 9
18, 9
19, 9
20, 9
21, 9
22, 9
23, 9
24, 9
25, 9
26, 9
27, 9
28, 9
29, 9
30, 9
31, 9
32, 9
33, 9
34, 9
35, 9
36, 9
37, 9
38, 9
39, 9
40, 9
41, 9
42, 9
43, 9
44, 9
45, 9
46, 9
47, 9
48, 10
47, 11
46, 11
45, 11
44, 11
43, 11
42, 11
41, 11
40, 11
39, 11
38, 11
37, 11
36, 11
35, 11
34, 11
33, 11
32, 11
31, 11
30, 11
29, 11
28, 11
27, 11
26, 11
25, 11
24, 11
23, 11
22, 11
21, 11
20, 11
19, 11
18, 11
17, 11
16, 11
15, 11
14, 11
13, 12
13, 13
13, 14
13, 15
13, 16
13, 17
13, 18
13, 19
13, 20
13, 21
13, 22
14, 23
15, 22
15, 21
15, 20
15, 19
15, 18
15, 17
15, 16
15, 15
15, 14
16, 13
17, 13
18, 13
19, 13
20, 13
21, 13
22, 13
23, 13
24, 13
25, 13
26, 13
27, 13
28, 13
29, 13
30, 13
31, 13
32, 13
33, 13
34, 13
35, 13
36, 13
37, 13
38, 13
39, 13
40, 13
41, 13
42, 13
43, 13
44, 13
45, 13
46, 13
47, 13
48, 14
47, 15
46, 15
45, 15
44, 15
43, 15
42, 15
41, 15
40, 15
39, 15
38, 15
37, 15
36, 15
35, 15
34, 15
33, 15
32, 15
31, 15
30, 15
29, 15
28, 15
27, 15
26, 15
25, 15
24, 15
23, 15
22, 15
21, 15
20, 15
19, 15
18, 15
17, 16
17, 17
17, 18
17, 19
17, 20
17, 21
17, 22
18, 23
19, 22
19, 21
19, 20
19, 19
19, 18
20, 17
21, 17
22, 17
23, 17
24, 17
25, 17
26, 17
27, 17
28, 17
29, 17
30, 17
31, 17
32, 17
33, 17
34, 17
35, 17
36, 17
37, 17
38, 17
39, 17
40, 17
41, 17
42, 17
43, 17
44, 17
45, 17
46, 17
47, 17
48, 18
47, 19
46, 19
45, 19
44, 19
43, 19
42, 19
41, 19
40, 19
39, 19
38, 19
37, 19
36, 19
35, 19
34, 19
33, 19
32, 19
31, 19
30, 19
29, 19
28, 19
27, 19
26, 19
25, 19
24, 19
23, 19
22, 19
21, 20
21, 21
21, 22
22, 23
23, 22
24, 21
25, 21
26, 21
27, 21
28, 21
29, 21
30, 21
31, 21
32, 21
33, 21
34, 21
35, 21
36, 21
37, 21
38, 21
39, 21
40, 21
41, 21
42, 21
43, 21
44, 21
45, 21
46, 21
47, 21
48, 22
48, 23
